protein,pdb,chain,ligand,MW,Name
SHMT,6uxj,D,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,6yrw,A,DSN,105.093,D-SERINE
SHMT,6yrw,B,DSN,105.093,D-SERINE
SHMT,6yrw,C,DSN,105.093,D-SERINE
SHMT,6yrw,D,DSN,105.093,D-SERINE
SHMT,7byi,B,CBO,570.757,CARBENOXOLONE
SHMT,7v3d,A,5M5,400.473,"(4R)-6-azanyl-4-[3-(hydroxymethyl)-5-phenyl-phenyl]-3-methyl-4-propan-2-yl-1H-pyrano[2,3-c]pyrazole-5-carbonitrile"
SHMT,7v3d,B,5M5,400.473,"(4R)-6-azanyl-4-[3-(hydroxymethyl)-5-phenyl-phenyl]-3-methyl-4-propan-2-yl-1H-pyrano[2,3-c]pyrazole-5-carbonitrile"
SHMT,7x5n,A,5M5,400.473,"(4R)-6-azanyl-4-[3-(hydroxymethyl)-5-phenyl-phenyl]-3-methyl-4-propan-2-yl-1H-pyrano[2,3-c]pyrazole-5-carbonitrile"
SHMT,7x5n,B,5M5,400.473,"(4R)-6-azanyl-4-[3-(hydroxymethyl)-5-phenyl-phenyl]-3-methyl-4-propan-2-yl-1H-pyrano[2,3-c]pyrazole-5-carbonitrile"
SHMT,7x5n,A,PLS,336.235,[3-HYDROXY-2-METHYL-5-PHOSPHONOOXYMETHYL-PYRIDIN-4-YLMETHYL]-SERINE
SHMT,7x5n,B,PLS,336.235,[3-HYDROXY-2-METHYL-5-PHOSPHONOOXYMETHYL-PYRIDIN-4-YLMETHYL]-SERINE
SHMT,7x5o,A,THH,459.456,"N-[4-({[(6S)-2-AMINO-4-HYDROXY-5-METHYL-5,6,7,8-TETRAHYDROPTERIDIN-6-YL]METHYL}AMINO)BENZOYL]-L-GLUTAMIC ACID"
SHMT,7x5o,B,THH,459.456,"N-[4-({[(6S)-2-AMINO-4-HYDROXY-5-METHYL-5,6,7,8-TETRAHYDROPTERIDIN-6-YL]METHYL}AMINO)BENZOYL]-L-GLUTAMIC ACID"
SHMT,8dsk,A,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,8dsk,B,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,8dsk,C,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,8dsk,D,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,8fjt,A,Y72,479.482,"N-{4-[4-(2-amino-4-oxo-3,4-dihydro-5H-pyrrolo[3,2-d]pyrimidin-5-yl)butyl]-3-fluorothiophene-2-carbonyl}-L-glutamic acid"
SHMT,8fjt,B,Y72,479.482,"N-{4-[4-(2-amino-4-oxo-3,4-dihydro-5H-pyrrolo[3,2-d]pyrimidin-5-yl)butyl]-3-fluorothiophene-2-carbonyl}-L-glutamic acid"
SHMT,8fju,A,Y79,473.454,"N-{4-[4-(2-amino-4-oxo-3,4-dihydro-5H-pyrrolo[3,2-d]pyrimidin-5-yl)butyl]-2-fluorobenzoyl}-L-glutamic acid"
SHMT,8fju,B,Y79,473.454,"N-{4-[4-(2-amino-4-oxo-3,4-dihydro-5H-pyrrolo[3,2-d]pyrimidin-5-yl)butyl]-2-fluorobenzoyl}-L-glutamic acid"
SHMT,8fsd,A,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,8fsd,B,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,8fsd,C,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,8fsd,D,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,8gks,A,Y6U,441.437,"N-{4-[3-(2-amino-4-oxo-3,4-dihydro-5H-pyrrolo[3,2-d]pyrimidin-5-yl)propyl]benzoyl}-L-glutamic acid"
SHMT,8gku,A,ZV1,487.481,"N-{4-[5-(2-amino-4-oxo-3,4-dihydro-5H-pyrrolo[3,2-d]pyrimidin-5-yl)pentyl]-2-fluorobenzoyl}-D-glutamic acid"
SHMT,8gkt,A,Y7L,475.518,"N-{5-[5-(2-amino-4-oxo-3,4-dihydro-5H-pyrrolo[3,2-d]pyrimidin-5-yl)pentyl]thiophene-2-carbonyl}-L-glutamic acid"
SHMT,8gkt,B,Y7L,475.518,"N-{5-[5-(2-amino-4-oxo-3,4-dihydro-5H-pyrrolo[3,2-d]pyrimidin-5-yl)pentyl]thiophene-2-carbonyl}-L-glutamic acid"
SHMT,8gky,A,ZVR,459.428,"N-{4-[3-(2-amino-4-oxo-3,4-dihydro-5H-pyrrolo[3,2-d]pyrimidin-5-yl)propyl]-2-fluorobenzoyl}-L-glutamic acid"
SHMT,8gky,B,ZVR,459.428,"N-{4-[3-(2-amino-4-oxo-3,4-dihydro-5H-pyrrolo[3,2-d]pyrimidin-5-yl)propyl]-2-fluorobenzoyl}-L-glutamic acid"
SHMT,8gkw,B,ZVR,459.428,"N-{4-[3-(2-amino-4-oxo-3,4-dihydro-5H-pyrrolo[3,2-d]pyrimidin-5-yl)propyl]-2-fluorobenzoyl}-L-glutamic acid"
SHMT,8gkz,B,Y72,479.482,"N-{4-[4-(2-amino-4-oxo-3,4-dihydro-5H-pyrrolo[3,2-d]pyrimidin-5-yl)butyl]-3-fluorothiophene-2-carbonyl}-L-glutamic acid"
SHMT,8ssy,A,DSN,105.093,D-SERINE
SHMT,8sui,B,SER,105.093,SERINE
SHMT,8t4o,A,Y5C,344.34,"4-[4-(2-amino-4-oxo-3,4-dihydro-5H-pyrrolo[3,2-d]pyrimidin-5-yl)butyl]-2-fluorobenzoic acid"
SHMT,8t4p,A,Y5Z,602.568,"N-{4-[4-(2-amino-4-oxo-3,4-dihydro-5H-pyrrolo[3,2-d]pyrimidin-5-yl)butyl]-2-fluorobenzoyl}-L-gamma-glutamyl-L-glutamic acid"
SHMT,8tlc,A,I6I,731.682,"N-{4-[4-(2-amino-4-oxo-1,4-dihydro-5H-pyrrolo[3,2-d]pyrimidin-5-yl)butyl]-2-fluorobenzoyl}-D-gamma-glutamyl-L-gamma-glutamyl-D-glutamic acid"
SHMT,8tqf,A,S8R,602.553,"N-[4-({[(6R)-2-amino-5-formyl-4-hydroxy-5,6,7,8-tetrahydropteridin-6-yl]methyl}amino)benzoyl]-L-gamma-glutamyl-L-glutamic acid"
SHMT,8tqf,B,S8R,602.553,"N-[4-({[(6R)-2-amino-5-formyl-4-hydroxy-5,6,7,8-tetrahydropteridin-6-yl]methyl}amino)benzoyl]-L-gamma-glutamyl-L-glutamic acid"
SHMT,8tqf,C,S8R,602.553,"N-[4-({[(6R)-2-amino-5-formyl-4-hydroxy-5,6,7,8-tetrahydropteridin-6-yl]methyl}amino)benzoyl]-L-gamma-glutamyl-L-glutamic acid"
SHMT,8tqf,D,S8R,602.553,"N-[4-({[(6R)-2-amino-5-formyl-4-hydroxy-5,6,7,8-tetrahydropteridin-6-yl]methyl}amino)benzoyl]-L-gamma-glutamyl-L-glutamic acid"
SHMT,9boh,B,A1AQW,304.193,(E)-N-({3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4-yl}methylidene)glycine
SHMT,9boh,B,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,9bow,A,SER,105.093,SERINE
SHMT,9bow,B,KOU,334.219,(E)-N-({3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4-yl}methylidene)-L-serine
SHMT,9bow,B,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,9box,A,A1AQW,304.193,(E)-N-({3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4-yl}methylidene)glycine
SHMT,9box,B,A1AQW,304.193,(E)-N-({3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4-yl}methylidene)glycine
SHMT,9box,C,A1AQW,304.193,(E)-N-({3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4-yl}methylidene)glycine
SHMT,9box,D,A1AQW,304.193,(E)-N-({3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4-yl}methylidene)glycine
SHMT,9box,A,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,9box,B,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,9box,C,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,9box,D,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,9bpe,B,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,9dhb,A,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,9dhb,B,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,9dhb,C,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,9dhb,D,FFO,473.439,"N-[4-({[(6S)-2-amino-5-formyl-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl]methyl}amino)benzoyl]-L-glutamic acid"
SHMT,9j4g,A,PLS,336.235,[3-HYDROXY-2-METHYL-5-PHOSPHONOOXYMETHYL-PYRIDIN-4-YLMETHYL]-SERINE
SHMT,9j4g,B,PLS,336.235,[3-HYDROXY-2-METHYL-5-PHOSPHONOOXYMETHYL-PYRIDIN-4-YLMETHYL]-SERINE
SHMT,9j4g,A,A1L3N,406.478,(+)-SHIN-2
SHMT,9j4g,B,A1L3N,406.478,(+)-SHIN-2
SHMT,9o50,B,THG,445.429,"(6S)-5,6,7,8-TETRAHYDROFOLATE"
SHMT,9kro,A,PLS,336.235,[3-HYDROXY-2-METHYL-5-PHOSPHONOOXYMETHYL-PYRIDIN-4-YLMETHYL]-SERINE
SHMT,9kro,B,PLS,336.235,[3-HYDROXY-2-METHYL-5-PHOSPHONOOXYMETHYL-PYRIDIN-4-YLMETHYL]-SERINE
SHMT,9kro,A,HZI,422.34,Mangiferin
SHMT,9kro,B,HZI,422.34,Mangiferin
SHMT,9o5g,B,C2F,459.456,"5-METHYL-5,6,7,8-TETRAHYDROFOLIC ACID"
